time	voltage	freq	vrms
2.106000	0.677821	5.408654	0.006129
2.145000	1.025892	5.508814	0.006522
2.184000	1.239619	5.608974	0.007379
2.223000	1.381290	5.709135	0.010289
2.262000	1.468002	5.809295	0.014458
2.301000	1.543723	5.909455	0.013432
2.340000	1.590132	6.009615	0.010710
2.379000	1.620664	6.109776	0.004083
2.418000	1.638984	6.209936	0.003254
2.457000	1.643869	6.310096	0.013564
2.496000	1.638984	6.410256	0.012641
2.535000	1.635320	6.510417	0.013859
2.574000	1.617000	6.610577	0.023238
2.613000	1.553493	6.710737	0.019647
2.652000	1.433806	6.810897	0.015989
2.691000	1.151685	6.911058	0.002149
2.730000	0.619199	7.011218	0.000393
2.769000	0.324866	7.111378	0.005233
2.808000	0.692477	7.211538	0.009984
2.847000	1.036883	7.311699	0.008886
2.886000	1.253053	7.411859	0.007589
2.925000	1.405716	7.512019	0.005573
2.964000	1.498534	7.612179	0.001990
3.003000	1.570591	7.712340	0.003382
3.042000	1.604787	7.812500	0.002931
3.081000	1.638984	7.912660	0.005228
3.120000	1.642648	8.012821	0.005832
3.159000	1.638984	8.112981	0.010980
3.198000	1.625550	8.213141	0.007222
3.237000	1.563263	8.313301	0.013511
3.276000	1.416707	8.413462	0.011508
3.315000	1.056424	8.513622	0.005649
3.354000	0.464094	8.613782	0.003265
3.393000	0.428676	8.713942	0.006341
3.432000	0.854910	8.814103	0.006572
3.471000	1.126038	8.914263	0.004817
3.510000	1.312897	9.014423	0.002692
3.549000	1.438691	9.114583	0.003811
3.588000	1.533952	9.214744	0.002392
3.627000	1.590132	9.314904	0.001696
3.666000	1.626771	9.415064	0.000653
3.705000	1.642648	9.515224	0.001196
3.744000	1.641426	9.615385	0.004687
3.783000	1.632877	9.715545	0.003666
3.822000	1.603566	9.815705	0.008018
3.861000	1.498534	9.915865	0.004008
3.900000	1.288471	10.016026	0.006543
3.939000	0.810943	10.116186	0.007137
3.978000	0.326087	10.216346	0.004366
4.017000	0.606986	10.316506	0.004334
4.056000	0.984367	10.416667	0.002352
4.095000	1.226185	10.516827	0.004107
4.134000	1.397167	10.616987	0.001014
4.173000	1.505862	10.717147	0.002097
4.212000	1.574255	10.817308	0.002970
4.251000	1.606009	10.917468	0.001421
4.290000	1.636541	11.017628	0.001764
4.329000	1.642648	11.117788	0.000719
4.368000	1.636541	11.217949	0.001668
4.407000	1.615779	11.318109	0.002962
4.446000	1.538837	11.418269	0.002193
4.485000	1.370298	11.518429	0.004014
4.524000	0.942843	11.618590	0.004667
4.563000	0.362726	11.718750	0.001390
4.602000	0.503175	11.818910	0.004559
4.641000	0.918417	11.919071	0.001552
4.680000	1.178554	12.019231	0.002045
4.719000	1.353200	12.119391	0.002483
4.758000	1.463117	12.219551	0.002633
4.797000	1.549829	12.319712	0.001615
4.836000	1.599902	12.419872	0.002520
4.875000	1.634099	12.520032	0.003440
4.914000	1.642648	12.620192	0.002165
4.953000	1.640205	12.720353	0.000814
4.992000	1.621886	12.820513	0.000076
5.031000	1.547386		
5.070000	1.397167		
5.109000	1.012457		
5.148000	0.415242		
5.187000	0.457987		
5.226000	0.875672		
5.265000	1.141915		
5.304000	1.329995		
5.343000	1.460674		
5.382000	1.552272		
5.421000	1.597460		
5.460000	1.631656		
5.499000	1.641426		
5.538000	1.640205		
5.577000	1.623107		
5.616000	1.548608		
5.655000	1.410601		
5.694000	1.053981		
5.733000	0.455545		
5.772000	0.431119		
5.811000	0.851246		
5.850000	1.138251		
5.889000	1.332438		
5.928000	1.454568		
5.967000	1.535173		
6.006000	1.582804		
6.045000	1.613337		
6.084000	1.640205		
6.123000	1.640205		
6.162000	1.634099		
6.201000	1.609673		
6.240000	1.509526		
6.279000	1.281143		
6.318000	0.787738		
6.357000	0.324866		
6.396000	0.627748		
6.435000	1.008793		
6.474000	1.235955		
6.513000	1.392281		
6.552000	1.491207		
6.591000	1.569370		
6.630000	1.610894		
6.669000	1.638984		
6.708000	1.642648		
6.747000	1.636541		
6.786000	1.609673		
6.825000	1.516854		
6.864000	1.325110		
6.903000	0.876893		
6.942000	0.333415		
6.981000	0.566683		
7.020000	0.959941		
7.059000	1.190767		
7.098000	1.366634		
7.137000	1.480215		
7.176000	1.565706		
7.215000	1.602345		
7.254000	1.634099		
7.293000	1.641426		
7.332000	1.640205		
7.371000	1.621886		
7.410000	1.551050		
7.449000	1.419150		
7.488000	1.072301		
7.527000	0.477528		
7.566000	0.403029		
7.605000	0.820713		
7.644000	1.113825		
7.683000	1.315340		
7.722000	1.441133		
7.761000	1.525403		
7.800000	1.582804		
7.839000	1.620664		
7.878000	1.641426		
7.917000	1.640205		
7.956000	1.635320		
7.995000	1.610894		
8.034000	1.514411		
8.073000	1.322667		
8.112000	0.874450		
8.151000	0.330972		
8.190000	0.550806		
8.229000	0.952614		
8.268000	1.183439		
8.307000	1.349536		
8.346000	1.461895		
8.385000	1.551050		
8.424000	1.597460		
8.463000	1.631656		
8.502000	1.642648		
8.541000	1.638984		
8.580000	1.632877		
8.619000	1.601124		
8.658000	1.494871		
8.697000	1.290914		
8.736000	0.818271		
8.775000	0.324866		
8.814000	0.598437		
8.853000	0.978261		
8.892000	1.210308		
8.931000	1.381290		
8.970000	1.487543		
9.009000	1.560821		
9.048000	1.597460		
9.087000	1.632877		
9.126000	1.642648		
9.165000	1.638984		
9.204000	1.630435		
9.243000	1.597460		
9.282000	1.486321		
9.321000	1.259160		
9.360000	0.780410		
9.399000	0.317538		
9.438000	0.624084		
9.477000	1.003908		
9.516000	1.222521		
9.555000	1.376404		
9.594000	1.471666		
9.633000	1.553493		
9.672000	1.596238		
9.711000	1.630435		
9.750000	1.642648		
9.789000	1.640205		
9.828000	1.636541		
9.867000	1.618222		
9.906000	1.542501		
9.945000	1.419150		
